,company,job,title,question,answer
155,(주)메타뷰,IT/웹/통신,"사람인 지원 후 전화로 면접일자 통보""","잡일하다가 현타오면 어떻게 할것인지, 자기소개서 기반 질문, 자기보다 어리거나 경력이 적은 직원이 비슷한 연봉이면 어떨거 같은지",어려운 질문은 없었음
156,(주)티디아이,IT/웹/통신,"유선 연락으로 제안, 추후 면접 여부 확인 후 참석""","집에서 멀지 않는지, 주량 확인 등 신변 질문이 많았음",비전은 크게 이야기하는데 전문성은 떨어진다고 느꼈음
157,이키나게임즈,IT/웹/통신,"이력서를 넣은 다음날 유선으로 면접일정을 잡고 메일을 받았습니다. 일주일 후에 면접을 봤으며
그동안 봤던 면접중에 제일 분위기가 좋았습니다..
1대 2로 면접을 봤으며
예상질문을 연습했다면 무탈히 볼 수...""","1. 자기소개서 성격 장단점 부문 상세설명
2. 포트폴리오중 제일 마음에 든 작품 선정과 이유
3. 회사의 게임 중 궁금한 점",긴장해서 대답을 버벅인게 아쉽습니다.
158,(주)아이티원,IT/웹/통신,"가벼운 마음으로 면접을 봤으며 최종 결정까지 일주일 정도 걸렸으나 아쉽게 탈락했습니다""",이력서내용을 바탕으로 경력에 대한 질문을 하셨습니다.,압박질문이나 어려운 질문은 없었으며 면접관님 모두 가벼운 질문과 답변으로 면접을 보았습니다
159,코리아엑스퍼트(주),IT/웹/통신,"면접은 자기소개를 하고
첫 연봉 얼마인지
뭘하는 곳인지에 대한 소개 듣기
로 이루어집니다.""",크게 없었던 것 같습니다. 몇년 지나다보니 기억 안나네요,맘에 들어해주셔서 좋았습니다. 뭔가를 느꼈던 건 크게 없었던 것 같아요
160,(주)메이어스,IT/웹/통신,"3대3 면접으로 분위기는 편안하고 좋았습니다. 면접 전 간단한 테스트 용지를 각자 배부하고 작성한 후 인성면접, 프로젝트 위주의 기술면접을 보았습니다.""","프로젝트에서 자신이 맡은 역활은 무엇인가?
개발을 하면서 어려웠던 부분은 무엇인가?
1분 자기소개",테스트 용지는 준비한 부분에서 나오지않아 아쉬웠습니다. 기본적인 부분을 상세하게 공부하고 가시면 좋을 것 같습니다.
161,지원플레이그라운드(주),IT/웹/통신,"면접 시 , 편안한 분위기 속에서 진행하였습니다.""","- 지원동기
- 업무에 관한 것들에 대한 경험 등 질문","편안하게 진행 할 수 있도록 해주십니다
주로 직무 관련 질문이 많습니다"
162,(주)유니포스트,IT/웹/통신,"서류 - 면접 전형이 전부. 별도 과제는 없었음.""","1. 자기소개
2. 어떤 일을 하는 회사인지 알고 있는지
3. 관련해서 받은 교육과 수행한 프로젝트 내용","심오한 기술 면접같은건 없었고, 그냥 전반적인 보통 면접 느낌이었다. 다른 IT 회사들에 비교하면 쉬운 편이었음"
163,이유엔(주),IT/웹/통신,"지원서 응모하고 면접보는과정까지 한 10일정도 소요되었구요 전화연락이 와서 면접날짜 잡고 면접보러 갔고 아직 채용이 확정되지는 않았어요""","10년후에 어떤 꿈을 꾸고 있는지?
본인의 성장을 위해 어떤 노력을 하고 있는지?
스트레스 관리를 위한 노하우를 가지고 있다면?","면접관은 매너있고 정중한 태도였습니다.
면접을 보는 장소 (회의실)의 분위기가 좋았어요 - 내부 사무공간은 조용한듯 했구요 조용한 음악이 흘러나왔던것 같아요 전체적으로 좋은 느낌이였습니다."
164,페이먼트월(주),IT/웹/통신,"정말 보통 중의 보통.
스크리닝, 지사 인터뷰, 해외인터뷰로 진행""","결제 산업에 대한 이해
개발에 대한 기본 질문
영어에 대한 질문","결제에 대해 아는 내용 설명
개발 관련 지식 설명
영어 면접"
165,(주)인투씨엔에스,IT/웹/통신,"1. 면접관이 내 이력서를 면접장에서 처음 보는 것 같다.
2. 면접관이 질문을 뭘 해야할지 모른다
3. 면접관이 회사에서 본인이 하는 일도 명확히 모른다. 근데 이사라고 한다
4. 당연히 면접결과는 안...""","1. 면접은 불렀는데 왜 뽑아야 하는지 모르겠네요
2. 우리는 합격해도 3개월 내 서로 정리할 수 있어요(진심 벙찜)",외감기업도 아니면서 최고재무책임자라는 면접관이 센척만 한다. 자아도취에 빠진 추억팔이 옛날 꼰저씨다. 합격해도 안 간다. 면접관이 처음보는 지원자에게 예의가 없었다. 인간적으로..
166,심네트(주),IT/웹/통신,"아이스브레이킹 이후 여러가지 질문을 함. 묻는 질문에 본인의 생각을 담백하게 말하면 됨""",본인이 이것만큼은 잘할 자신이 있다 라는 부분이 있다면 어필해달라. 또한 이런것만큼은 안했으면 좋겠다 라는 것도 알려달라.,000 부분이 자신있다. 모르면 스스로 답을 찾아보겠다.
167,(주)리턴제로,IT/웹/통신,"온라인 서류지원 - (온라인)코딩테스트 면접""","1. 주어진 문제 구현하기 (matrix관련)
2. 우리 회사 어떻게 알게 되었는지
3. 우리 회사에 궁금한게 있는지","굉장히 무례하게 느껴진 면접.
면접 피드백 하나 없이 건성건성하게 형식적인 질문만 함.
시간되니 다음 면접봐야 한다고 말 끊고 나가심.
이런 면접은 살다살다 처음이네요."
168,(주)에코아이티,IT/웹/통신,"1차 면접 후 연봉 협의 하고 최종 합격""","자기소개, 대면질문, 등등인데 오래 지나서 잘 기억이 안나요./",편하게 잘 해주셧고 어렵지 않았음
169,(주)뤼이드,IT/웹/통신,"채용 플랫폼을 통한 면접 제안 - 신속한 일정 진행""","- 이직 사유, 지원 동기
- 어떤 개발자가 되고 싶은가요?
- 제출한 과제에 대한 기술적인 질문들","면접은 매우 편안한 분위기에서, 실무자들과 3:1로 진행됐음"
170,(주)투비시스템,IT/웹/통신,"면접비안줌
이력서이면지출력
본인이모르는경험있으면비꼼
면전대놓고비웃음""","기억에남을것도없을만큼
면접자에대한특정인물의태도가...
한마디로면접관도조용한면접
그나마실무자분들만관련질문해줌
(프로젝트때무얼했냐,소요시간 등)","마음에안들면서류탈락을하면될건데굳이면접봄
이력을보며본인회사와비교하고후려침
개발아니면지원할이유없는그저그런회사라는객관안이필요한곳
특정인이본인후기안좋게남길까봐그것까지가스라이팅하길래꼭남겨줘야겠다싶었음"
171,엘에스웨어(주),IT/웹/통신,"면접 이후 전화로 연락을 줍니다.
연봉도 이때 확인했습니다.""","이전 프로젝트, 이전 기술, 이전 회사 퇴사 사유",특별한 것 없는 중소기업 면접이었습니다.
172,(주)그로브소프트,IT/웹/통신,"1차 2차 면접진행합니다
둘다 1분 자기소개 시킵니다
경력인데..
1차 결과는 내일 바로 알려주고 2차는 그냥 결과 조차 안알려줍니다
2차도 직무 인성 둘다 물어보고 2대1이었습니다
팀장을 뽑는 자리라고 적절한...""","개발자와 의견조율 방법은?
취미생활이 어떻게 되나요??
스트레스 해결방법
mbti 물어보네요","공통된 목표를 향해간다
스트레스 해결방법은 운동을 합니다"
173,(주)널리소프트,IT/웹/통신,"사이트 제출 이메일 맟 전화 연락 면접""",질문은 모르겠고 쪽지시험 및 코딩테스트,쉬운 서류 합격과 그렇지 않은 코테와 또 그렇지 않은 짠 연봉
174,위드시스템(주),IT/웹/통신,"이력서 넣고 연락와서 면접 금방 합격연락 받음""",왜 이 일을 하는지/ 팀플에 문제생기면 어떻게 하는지/ 집 위치,회사자랑도 좀 있고 물어볼것도 별로 없고 무난하게 말만 잘하면 통과 가능 많이 웃을수록 좋은듯
175,(주)스누아이랩,IT/웹/통신,"세명이 들어왔고 프레젠테이션을 했다. 프레젠테이션에 대해 몇가지 물아봤고 이에 대해 답변을 최대한 했다. 어려운 질문은 없었다. 분위기가 무겁지도 가볍지도 않았다""",기술적인 질문으로 저신이 한 프로젝트에서 세부적으로 어떻게 구현했는지에 대해 물었다,면접은 합격했지만 면접이 난이도가 잇지 남ㅎ았다. 아마 면접자의 실력이 그랗게 뛰어나진 못햇던 것 같다.
176,(주)그라운드업벤처스,IT/웹/통신,"면접 일정 등 안내가 빠르지는 않았던 것 같음. 다만 담당자님이 젊으셔서 면접자 사정 등 고려하여 면접 일정 잡아주시고 유동적으로 날짜 변경 가능하게 해주심""","기존에 했던 업무, 업무 강도나 난이도 등.",무난히 물어보실만한 거 물어보심
177,(주)콤텍시스템,IT/웹/통신,"지사에서 진행해서 팀장과 면접을 진행했고, 3개월 인턴 후 회장과 화상면접으로 최종합격""","지원동기는 무엇인가
가장존경하는사람은 누구인가
sdn이란 무엇인가",생각보다 분위기가 편했음
178,밀버스(주),IT/웹/통신,"서류합격후 면접은 3~4일 이내로 잡힘
결과는 1~2주 걸린다고 했던것 같음
시간은 30분에서 1시간 걸린것 같음""","일단 안내 직원이 매우 친절했음
시간도 거의 정시에 시작
질문들은 평이했고, 작성한 이력서 경력 위주로 물어보심
태도 질문도 평이했음
조용하고 친절한 분위기","내가 경험했던데로 솔직히 응답했고
태도도 잘보이려 하기보다 성격 그대로 대답했음
그래서 오히려 편하게 면접을 봤던것 같음"
179,(주)뉴버드,IT/웹/통신,"서류 합격 전화받고 3일 뒤 면접, 경영진 및 팀 실무진 다대다 면접봤음
주로 실무진들이 실무 관련 질문하고 다 끝나면 경영진 인성면접 하는데 그냥 가치관, 인생에 있어서 중요한거, 힘들 때 뭘로 푸는지 이런...""",살면서 가장 힘들었던 일과 어떻게 극복했는지,원하는 대학 입시에 실패 후 좌절했던 이야기 그 이후로 어떻게 진로를 결정했고 어떻게 공부했는지 등등
180,모비두(주),IT/웹/통신,"경력 관련 질문 및 간단한 기술질문
이력서 기반 질문""","면접자 두분 들어오셨는데 관련 부서가 아니신분이 독단적으로 계속 질문하셔서 많이 아쉬웠습니다. 면접태도도 여타 다른곳에서 겪어보지 못한 부분이라 새로웠습니다.
의사 소통 과정도 업무에 일부분일텐데 많이 아쉬웠습니다","면접 과정을 거치면서 회사에대한 매력도가 많이 떨어졌고
그속에서 어떻게 일하게 될지 보였습니다."
181,코드마인드(주),IT/웹/통신,"면접관 2명 면접자 1명

면접관이 직무에 대한 이해도과 기초상식이
매우 부족
무엇을 물어봐야할지 조차 모르는 느낌이 강함
면접자의 답변을 이해하지 못함""","몇살이예요?
저희 회사 어떻게 알았어요?
저희 회사에 똑똑한 사람 많아요","이때 도망갔어야했다
검색을 통해서 뉴스로 회사 소식을 접하였다고 설명 드림

우주최고기술 프로그램이라고하는데 왜 매출이 안나오는지 이해를 못하시는거 같다"
182,(주)하운드13,IT/웹/통신,"실무면접-임원면접-합격 순으로 진행
실무는 해당 파트 실무직들과 다대1 면접 진행 (내가 1)""","실무면접에서 언리얼 엔진으로 개발하면서 경험했던 것들
리플리케이션
포폴 영상보며 질문","실무면접은 질답식, 문제내고, 맞추는 거
복습을 하고 가면 좋음"
183,(주)플레이오토,IT/웹/통신,"서류심사 -> 대면면접 -> 채용확정
화정 후 출근 전에 사내에서 사용할 영어이름을 여쭤보셨습니다""","이전 직장에서 했던 업무는?
취직하게 된다면 해보고 싶은 업무가 있는지?
입사하게 되면 걱정되는 부분이 있는지?","면접관 분들이 면접 중간중간에 편하게 해주시려고 노력하는 부분이 느껴져서
편하게 대답할 수 있었던 것 같습니다."
184,(주)와이어트,IT/웹/통신,"서류합격 후 화상면접 1회 진행, 친절하고 신속한 채용팀, 지원자와 상호작용하려는 느낌이 없는 면접분위기""","1. 지원동기와 입사 후 포부
2. 커리어패스 기반 자기소개
3. 포트폴리오 기반 실무 능력에 대한 전반적으로 무난한 질문들이었습니다.","1. 경력 기반질문이라 무난히 답변할 수 있었습니다. 준비하시는 분들은 포트폴리오 기반으로 예상 꼬리 질문 준비하시면 좋겠습니다.
2. 지원동기, 입사 후 포부는 구색맞추기 질문에 가깝다고 생각했습니다.
3. 비대면이라 더 그렇게 느꼈을 수도 있으나 실무 면접관의 화가난듯한 표정이 계속 신경쓰였습니다. 항상 웃을 필요는 없지만, 지원자는 ‘내가..."
185,(주)바이널씨,IT/웹/통신,"1차 2차로 나눠서 진행하였고 면접 시간은 대략 1시간 정도 소요됐었습니다.""","디자인 롤모델, 철학, 프로젝트 경험 등등",면접질문은 어렵지 않았고 대체로 무난무난한 질문들을 주로 했었습니다.
186,(주)노르마,IT/웹/통신,"현재까지의 경력을 최대한 자세히 물어보았습니다. 어려운 일을 어떻게 극복했는지 스토리텔링이 필요합니다.""","어려운 일을 어떻게 극복하였는가?
직전 회사에서의 퇴사 사유?
개발 스택?","기술을 잘 모르고 질문한다는 느낌이 있습니다.
최대한 자신감을 가지고 답변하면 좋을 것 같습니다."
187,(주)더블유에이아이,IT/웹/통신,"문자로 최초 연락이 온다
면접은 2번에 걸쳐 진행된다
1번째는 이사급이 들어와서 진행하지만 이들은 채용 권한이 없다
이사급이 얘기해도 대표가 의견을 듣지 않는다
2번째 대표가 들어와서 진행하고 합격,...""","1.학원수료여부
2.관련경력
3.인성질문","회사의 채용권한이 대표에게 있기에 대표의 특징을 알면 합격하기 쉽다
대표는 통계 기초도 잘 모르는데 노벨경제학상을 능가하는 업적을 남길거라고 믿고 있다 직원들 다음달 월급도 줄수있을지 없을지 모르지만 해외진출을 할지말지 고민하고 있다
이러한 특징을 고려하면 합격가능성을 높일 수 있다"
188,화인소프트(주),IT/웹/통신,"DB관련해서 공부하고 가면 좋을 것 같습니다. 주업무가 DB 쿼리 관련 업무라고 합니다.""","출장 및 지방 근무에 대한 생각, 회사에 지원한 이유, DB사용 경험",PM을 중심으로 5명을 한팀으로 운영된다고 함. 그래도 어느정도 체계가 잡힌 곳 같아서 좋아보임.
189,(주)키즈노트,IT/웹/통신,"1차 면접은 실무진과 면접 진행. 난이돈
낮은편에 속해있고 2차는 C레벨 난이도는 있었다""","키즈노트를 사용해 본 경험이 있는지 여부, 카카오의 딱지를 보고오는 건 아닌지 여부","사용 경험 있음, 카카오 딱지를 봤으나 보지 않았다 답함"
190,(주)와드,IT/웹/통신,"- 인재 핏이 맞을지에 대한 질문이 대부분
- 꼬리에 꼬리를 무는 질문이 많음""",살아온 삶을 요약해서 말해주세요. 인재핏이 맞을지에 대한 질문인 것 같았음,약간의 긴장되는 느낌은 있지만 대체적으로 편하고 밝은 분위기
191,(주)아크릴,IT/웹/통신,"서류전형 -> 다대일 면접 (실무진) -> 임원면접 -> 오퍼레터 발송""","1) 우리 회사에 대해 얼마나 알고 있나
2) 회사에 기여할 수 있는 것이 무엇인가
3) 회사에서 무엇을 얻어가려 하는가",일반적인 회사 면접 같았습니다. 특이사항은 없음.
192,(주)하이,IT/웹/통신,"전화로 일정이 모두 정해졌으면 절차가 진행되는 동안 처리속도는 빨랐던것으르 기억합니다""",외부 출장 업무가 있을 수 있는데 괜찮으신지? 유저 친화적인 기획에 대해서 어떻게 생각하는지? 이전 근무 경력 등,솔직하게 되었고 면접 변별력이 높다는 느낌은 못받았습니다. 기업과의 fit을 보는 느낌
193,(주)동훈아이텍,IT/웹/통신,"이 회사에 대해 많이 알아보셨는지
이전 회사에서 어떤 업무를 진행해 왔는지
성격 테스트도 봐서 신기했어요.""","면접관 태도가 별로였습니다.
말한마디 잘못하다간 째려볼듯한 표정이었고
뭘 말을 해도 무조건 니가 틀렸고 내가 맞다는 식의 반응이었습니다.
뭔가 지원자의 경력을 깎아내리는 느낌이랄까","본인이 인터뷰니 긴장하지 말라면서 압박을 주는 건 뭔가요;;
만일 합격을 하더라도 저분과 함께 일하고 싶진 않습니다.
그리고, 본인 시간만 중요하다고 생각하지 마세요. 면접자도 요즘 바쁜 시즌인데도 겨우 면접보러 온겁니다."
194,스퀘어네트(주),IT/웹/통신,"신입 입사에 관련된 다양한 질문을 받았다.""","다이어그램이 의미하는것, 출장지 출근 가능 여부, 개발이 앞으로 적성에 맞지 않는경우엔 어떡하겠는지",압박질문 없음. 인간적 대우
195,(주)바비톡,IT/웹/통신,"아이스브레이킹 시간을 주셔서 면접 전에 긴장감을 없이 들어갈 수 있었습니다.""","1) 자신의 롤모델은 ?
2) 회사 지원 동기
3) 비즈니스임팩트가 있었던 사례","전체적으로 매너가 좋은 면접이었습니다.
잘 들어주는 분위기로 면접자가 이야기가 편할 수 있는 환경을 만들어 주셨어요"
196,(주)아이비즈소프트웨어,IT/웹/통신,"면접시간보다 20분정도 기다렸던것같네요,,,""","DB에관해서 물어보고, 야근이나 그 외에는 뭐,,, 기본적인것들만 물어봣어요",편하게 대답하면 합격할것같아요
197,(주)알앤비소프트,IT/웹/통신,"개인적으로 문자로 일자랑 위치 알려주고 시간 오전/오후중에 고르라고함""","백/프론트 차이
기술질문은 거의없고 개인적으로 궁금한사항 질문이 많았음",엄청쉬움
198,(주)아이도트,IT/웹/통신,"사이트 구축경험을물어보기때문에 별로 어렵지 않았던 것으로 기억함""",사수가 없다면 혼자 프로젝트 받고 업무를 제대로 해낼 수 있는지에 대한 여부를 물어보았음,"면접 자체 난이도는 어렵진 않지만, 마치 들어오면 사수가없고 혼자 잘해낼수 있는지 떠보는것같았음"
199,(주)지란지교소프트,IT/웹/통신,"일자리 프로젝트를 통한 면접 기회로 면접을 보게 되었습니다.""","공부한 부분과 다른데 괜찮은지
출퇴근 시간
운전여부",친절하셔서 좋았습니다
200,(주)브라이센코리아,IT/웹/통신,"전회사를 그만둔 이유, 전회사에서 어떤 업무를 했는지, 회사에 지원한 사유, skill등 질문을 하고 편안한 분위기였음.""","전회사를 그만두신 이유가 무엇인가요?
전회사에서 어떤 업무를 하셨는지요?
이 회사에 지원한 이유가 무엇인지요?","전회사를 그만둔이유에 대해 상세하게 설명하고, 어떤 업무를 하였는지 간단하게 설명하였습니다. 이 회사를 지원하게 된 이유에 대해서 명확하게 이야기하였습니다."
201,(주)재하정보기술,IT/웹/통신,"면접관 3 지원자 1로 진행
대표님, 인사담당자, 개발팀장님? 으로 돌아가면서 질문하심
편안한 분위기
자기소개서, 포폴 보면서 질문하심
어려운 기술 질문은 없었음""","전공 관련 질문, 얼마나 걸리는지, 팀플 관련 질문, 기타 포폴에 있는 질문, 본인을 뽑아야 하는 이유, 마지막 질문 등","편안한 분위기에서 진행
어려운 질문은 없었음
불합격시 따로 연락 없음"
202,(주)모두의연구소,IT/웹/통신,"면접 일정이 빠르게 진행되었고, 아주 긍정적인 경험이었습니다.""","1. 지원자의 개인적인 성향 파악하는 질문들
2. 업무 방식을 파악하는 질문들
3. 상황 가정, 어떻게 해결해야 하는 것이 좋을지?","보통의 면접에서 자사에 대해 얼마나 알고왔는지를 테스트해보지만,
해당 기업에서는 면접관이 지원자에게 경영철학, 직무의 방향성을 설명해주고 이와 얼라인될 수 있는지 이야기하는 과정을 거쳤습니다.
또한 2차 실무진 면접에서도 같이 일하는 동료로서, 리더입장에서의 조직원으로서 해당 지원자가 어떻게 업무를 수행할지 깊이있게 판단하려 함을..."
203,위치스(주),IT/웹/통신,"채용공고 사이트에서 이력서를 보내고 연락이 와서 면접을 보러갔음""","개발을 어떻게 시작하게 되었는가, 본인에게 개발이 잘 맞는가, 어떤 언어를 주로 사용하는가",많은것을 물어보지는 않고 형식적인 질문을 하였습니다.
204,한경정보기술(주),IT/웹/통신,"편안한 분위기에서 진행되었고 성격이나 인성 위주의 질문을 받았습니다""","전 회사에서 했던 작업물에 관한 질문과 si 사업에 대해 아는지, 왜 전 회사를 그만두었는지",편안한 분위기에 면접관님(이사님) 또한 너무 친절하셔서 편하게 술술 답변할 수 있었습니다 합격 했으나 개인 사정으로 짧게 근무 후 퇴사하였는데 너무 좋은 분들과 좋은 분위기에 퇴사하고 싶지 않다는 생각이 들었습니다 짧았지만 정말 감사했습니다
205,와치텍(주),IT/웹/통신,"pt발표 후 면접 진행됐습니다
다대다 면접으로 인성면접에 가까웠습니다""","건강관리는 어떻게 하냐
상사와의 갈등이 생길 시 어떻게 해결할 것이냐","러닝하고
상사와의 갈등 시에는 감정적이기보단 이성적으로 상황을 판단할것같다고 했습니다"
206,(주)웰비아닷컴,IT/웹/통신,"기술면접 - 과제 - 임원면접 순으로 진행되었습니다. 과제까지 합격한 이후로는 면접비를 제공받았던 것으로 기억합니다.""","면접 난이도가 다른 기업에 비해 매우 쉽습니다. 포트폴리오, 과제 등 제출한 자료들이 본인이 한게 맞다면 어렵지 않게 통과할 것으로 보입니다. 기본적인 cs지식, 게임보안이라는 도메인에 대한 열정과 생각들을 물어봅니다.","생각하고 있는 그대로 솔직하게 답변하면 됩니다. 압박 면접같은 느낌은 전혀 없으며, 매우 기본적인 질문들만 오고 갔던 것으로 기억합니다."
207,유플리트(주),IT/웹/통신,"포트폴리오 리뷰 중심의 면접을 진행했습니다. 담당 실장님, 인사과 이사님이 면접에 참석하셨습니다.""",포트폴리오 중 가장 자신있는 프로젝트는? 자신있는 이유는? 구축 프로젝트를 수행한다면 파견업무가 많은데 괜찮은지?,"준비한 포트폴리오의 실무적 경험을 말씀드렸고, 그에 대한 추가 질문들이 있었습니다."
208,(주)마음에이아이,IT/웹/통신,"급한지 꽤 빠르게 진행됨. 총 프로세스 과정이 2주가 채 안 걸렸음.""","지원 동기
동료와 트러블 발생시 대처법
멀티 프로세싱 사용 경험","크게 어렵지는 않았고, 전공이라면 일반적 상식 위주의 질문이 많았음"
209,(주)티모넷,IT/웹/통신,"서류 1차면접 2차면접 건강검진 . 꽤 빠른일정으로 진행됨""",인성위주의 질문들이 대부분이었고 업무적으로 딥하게 물어보는 질문은 없었음. 나중에야 알게됐지만 그 면접관들도 전문지식이 없었던 사람들임..,"그냥 인성면접은 생각하는대로 답변했고, 딱 면접만 말하자면, 면접자를 존중해주는 분위기였음. 거기에 낚였음."
210,(주)유밥,IT/웹/통신,"대표 및 해당 부서 팀장 2대1 면접이었고, 구두 면접, 포트폴리오 확인 후 바로 입사 확정했습니다.""","포트폴리오 제작과정, 작업물에 대한 제작 소요기간, 사용할 줄 아는 프로그램의 종류와 수준",팀장님이 친절했습니다.
211,스탠다드네트웍스(주),IT/웹/통신,"최초 문자로만 면접일정 안내가 왔고, 전화를 시도하였으나 통화부재로 문자로 일정조정 및 대면면접진행""","지방거주자라 서울에 오려는 이유가 무엇인지?
이사와서 생활이 가능한지?
나이 60에 뭐 하고 싶은지?","지방거주자가 가족들과 이사와서 서울에 직장을 구하고 정착하기가 어려움을 진지하게 설명해주심... 고민해보고 연락달라고 하셨음...
이럴거면 미리 전화로 사전인터뷰를 해야하지 않았을까 싶었음.
비행기편으로 왕복 10만원 들여서 면접을 갔는데.. 면접비를 주는 것도 아니고
수도권 이주와 정착이 어렵다는 인생상담을 듣고 옴...
꼭 입사하고 싶으면..."
212,(주)한컴프론티스,IT/웹/통신,"서류 - 면접 - 채용검진 - 합격
면접은 1,2차 한번에 봄""","1. 기본적인 개발 문법 물어봄
2. 작성한 이력서에서 꼬리질문
3. 기획팀이랑 의견충돌 일어났을때 어떻게 대처할건지","난이도 자체는 보통이라느껴져서 그렇게 어렵지는 않았고
개발팀과 인사팀 둘 다 들어와서 1:5?? 이렇게 면접봐서 청문회같은 느낌"
213,(주)먹깨비,IT/웹/통신,"1차 전화면접, 2차 대면면접 진행했고 일주일 이내에 결과 통보 받았습니다""","1. 이직하려는 이유, 2. 지원동기 3. 배달앱 사용여부",솔직하게 답변했고 편안한 분위기에서 대화하듯이 면접 진행했습니다.
214,(주)쇼엠,IT/웹/통신,"온라인 지원 후 문자로 면접 통보 받음, 면접관 2명, 근데 마케팅팀 아닌듯함, 지원자는 온 순서대로 면접 보는 형태(먼저 가면 좋을듯함 시간 맞춰가면 30~40분 정도 대기)""","1. 지원동기
2. 전 직장에서 했던 일
3. 퇴사 이유","인사 했지만 받아주지 않고 소개/인사 없이 바로 면접 시작함 여기서부터 엥 뭐지? 시작.
무슨 런닝머신이나 헬스 기구 있던 룸에서 면접 봄.. 어수선한 분위기였음 .
마케팅 면접이라서 마케팅 관련 질문을 예상하고 갔지만, 마케팅 관련해서는 1도 질문 안함. 이럴거면 왜 마케팅 사람을 뽑는지 의문이 들 정도,, 그냥 이력서에 보인 단어 꽂히셔서..."
215,디지털아이디어(주),IT/웹/통신,"포트폴리오 보시고 포폴관련 질의응답 방식으로 진행했습니다""",다른 면접과 비슷했고 딱히 특별한 점은 없어서 무난했다.,짧고 간단하고 무난하다는 느낌이 들었다. 필요한 것만 물어보셔서 압박면접은 없었다
216,(주)케이비헬스케어,IT/웹/통신,"1차로 비대면 화상 면접을 보고 결과를 기다려서 2차 대면 면접 결과도 오래 걸렸습니다.""",디자인이란 무엇인지에 대해 물었고 이 회사에 와서 무슨 일을 하고 싶은지 물었습니다. 자기 포트폴리오에 대한 세부 설명을 요청 했습니다.,면접 답변은 담백하게 했고 다 예상 했던 질문이라 편하게 대답 했습니다. 분위기는 편안했고 면접 시간 자체는 길었으나 같은 질문의 반복이라 원하는 답변을 내놓길 바라는 눈치였습니다.
217,엔라이튼(주),IT/웹/통신,"분위기 너무 딱딱하지 않아요. 면접 후 채용까지 오래걸리지 않았어요""","프로젝트 설명, 정확히 무슨 일을 했는지 설명, 지원 동기",면접 분위기는 나쁘지 않았어요
218,원투씨엠(주),IT/웹/통신,"인터뷰 연락이 왔고 면접 일정과 시간을 안내받아 선택할 수 있었습니다""",스프링에 대한 개념과 질문 그리고 프로젝트 관련해서 질문 받았습니다,본인이 한 프로젝트 내용 숙지와 기술 스택 개념만 숙지해놓았다면 어렵지 않습니다
219,식신(주),IT/웹/통신,"유난과 꼴값을 다 떠는 회사임 텃세도 있고 인성들이 별로임""","자기소개, 장단점, 멘탈이 강한 편인지,
꼼꼼한 편인지, 각오, 궁금한 점 있는지","처음 입사하면 교육이랍시고 모든 팀들 영업, 마케팅, 개발 등을 교육 받게 되는데 그 교육이 정말 쓸데없음 회사가 만들어지기 전에 무슨 사업을 했는지 자랑을 겁나하고 마케팅의 기초라던가 영업의 뜻이 무엇인지 그런 것만 1시간 넘게 매일매일 교육 받아야하고 테스트까지 거쳐야됨 시간 아깝고 교육 받다가 퇴사자 얘기를 해주는데 교육 엄청 열심히 받다가 내일..."
220,(주)공부선배,IT/웹/통신,"임원이랑 1대1 면접을 진행했습니다.
분위기는 편안했고 살짝 압박 면접 이였습니다""","이력서 기반으로 경력위주 질문이 많았습니다.
그리고 업무관련 질문도 많이하셨어요",그냥 일반적인 면접
221,바른웹(주),IT/웹/통신,"1대1이었고 이사님과 면접을 봤습니다 편안한 분위기였고 회사에 대해서 이것저것 말씀해 주시고 짧게 면접 보고 돌아갔습니다""","1. 이쪽 학원을 다니게 된 계기
2. 회사 사이트를 봤는지
3. 그누보드는 할 줄 아는지",편안한 분위기였고 질문도 어렵지 않아서 떨렸지만 잘 대답했습니다
222,(주)아이넥스코퍼레이션,IT/웹/통신,"1차 면접은 포트폴리오 발표 후 몇몇 프로젝트에 대해서 질문, 어려운 내용없었으며 기술적인 질문보다는 뭐뭐 해봤냐 정도
2차 면접은 대표와 1:1 면접으로 프로젝트보다는 그냥 저냥한 보편적인 질문만 함
현재...""",현 회사에 대한 투자와 매출(개발자가 관심이 있어하는지 보다는 회사 정보 빼내기 으로 느껴짐),"공식적으로 공개된 투자 정보가 아니라서 말씀드리기 어렵다고 하니 궁시렁 궁시렁
면접 중에 대표가 겨드랑이 글고 코 파고...
딱히 좋은 인상은 아니였습니다"
223,(주)오케이포스,IT/웹/통신,"서류지원후 면접 요청 옴.
1차2차 면접진행""","이전일 뭐했는지
퇴사이유는?
이일을 해본적 있는지",분위기를 풀어주려고 하는것 같았음
224,(주)제이에이치씨,IT/웹/통신,"먼저 연락오셔서 면접일자 조정 후 1:1 면접으로 편안한 분위기에서 진행함.""",싱글톤 패턴이 어떤것을 의미하냐 / http와 https의 다른점 / 그외 간단한 CRUD 질문,질문에 대해 답을 잘 못해도 큰소리로 자신있게 말하면 된다
225,엔에이치엔클라우드(주),IT/웹/통신,"서류 합격 후 1차로 실무진 면접, 2차로 임원면접이 이루어 졌긎니다.""","네트워크에 대한 기초 지식, 공격 기법들의 의미와 종류들, 보안장비에 대한 질문등이 있었습니다",1차면접에는 중간중간에 어려운질문이 들어오기도하나 대부분은 답할수있을정도로 기초적인 부분을 많이 물어봤습니다
